participant,session,task,raw,referenced,ref,filtered_downsampled,highpass_freq,lowpass_freq,phase,resample_rate,ref_filt_ds,rereferenced,ref_filt_ds_reref,interpolated,ref_filt_ds_reref_interp,bad_channels_marked,bad_channels,annotated,annotation_labels,annotation_onsets,annotation_durations,ica,n_components,ica_method,random_state,bad_indices_marked,bad_indices,ref_filt_ds_reref_interp_ica,preprocessed,clean,notes,bads_marked
P20,post-training,rc1,data/EEG-recordings/raw/p20/post-training/P20_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p20/post-training/P20_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/post-training/P20_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/post-training/P20_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/post-training/P20_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,Fp2 AF8 TP10 T8,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,8.680871409921671 60.357578328981724 102.66310378590079 166.7211259791123 300.0,42.51054830287206 1.2591612271540455 21.74472258485639 50.29761096605745 9.0,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 11 12 13 15 16 18 19 22 23 24 25 26 29 31 32 33,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Godzilla drifts. ICA dealt with it pretty well so still might be useable. BADS need to be adjusted afterwards. QUESTIONABLE ICA INDICES: .,NA
P20,post-training,rc2,data/EEG-recordings/raw/p20/post-training/P20_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p20/post-training/P20_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/post-training/P20_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/post-training/P20_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/post-training/P20_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,166.04913838120106 298.71415469973886,4.42337467362924 10.235845300261133,TRUE,0.995,picard,666,TRUE,0 1 2 3 5 6 7 8 9 10 11 12 13 16 17 18 19 20 23 24 25 26 31 32 34 37 38 39,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: This looks a bit sus. QUESTIONABLE ICA INDICES: .,NA
P20,post-training,ro1,data/EEG-recordings/raw/p20/post-training/P20_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p20/post-training/P20_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/post-training/P20_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/post-training/P20_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/post-training/P20_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,T8 Fp2 FT8 C6 F4,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,56.96779373368146 149.1440861618799 258.3677121409921 300.0,2.62923302872062 3.8883942558746867 41.81493146214103 9.95,TRUE,0.995,picard,666,TRUE,0 1 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 27 29 30 31 32 33 34 37 41 43 44,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Godzilla drifts at end. Thinking this person may be excludable. QUESTIONABLE ICA INDICES: .,NA
P20,post-training,ro2,data/EEG-recordings/raw/p20/post-training/P20_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p20/post-training/P20_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/post-training/P20_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/post-training/P20_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/post-training/P20_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,FT7 C5,TRUE,BAD_SEGMENT BAD_SEGMENT,54.84869451697127 257.89144908616186,4.6778165796344595 2.1138250652741704,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 14 15 16 18 19 22 23 26 28 29 30 31 33 34 36 37 39 40 44 45,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/post-training/P20_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P20,pre-training,rc1,data/EEG-recordings/raw/p20/pre-training/P20_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p20/pre-training/P20_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/pre-training/P20_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/pre-training/P20_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/pre-training/P20_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,18.86104765013055 300.0,0.9851468668407293 11.3,TRUE,0.995,picard,666,TRUE,0 1 2 4 6 8 10 15 17 18 19 22 25 26 27 28,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Looks not great after ICA on a number of channels. QUESTIONABLE ICA INDICES: .,NA
P20,pre-training,rc2,data/EEG-recordings/raw/p20/pre-training/P20_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p20/pre-training/P20_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/pre-training/P20_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/pre-training/P20_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/pre-training/P20_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,FC6 C5 T7,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,153.02193211488253 187.09425261096607 230.7229308093995 304.88850195822454,3.6013315926892915 7.0526077023498885 1.3961684073107108 4.061498041775451,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 10 11 14 15 16 18 19 24 25,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P20,pre-training,ro1,data/EEG-recordings/raw/p20/pre-training/P20_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p20/pre-training/P20_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/pre-training/P20_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/pre-training/P20_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/pre-training/P20_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,FC5 FC6 FT7 FT8,TRUE,BAD_SEGMENT BAD_END,261.62326370757177 303.42045691906003,2.779288511749371 5.82954308093997,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 9 11 12 18,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P20,pre-training,ro2,data/EEG-recordings/raw/p20/pre-training/P20_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p20/pre-training/P20_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p20/pre-training/P20_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p20/pre-training/P20_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p20/pre-training/P20_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,FC6 FT7 F8 FT8,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,0.4762630548302873 130.27401436031332 305.145525456919,4.690864882506527 4.919210182767642 5.204474543081005,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 8 14 15 16 17,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p20/pre-training/P20_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P21,follow-up,rc1,data/EEG-recordings/raw/p21/follow-up/P21_fu_rc1.vhdr,FALSE,data/EEG-recordings/ref/p21/follow-up/P21_fu_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/follow-up/P21_fu_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/follow-up/P21_fu_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/follow-up/P21_fu_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_END,305.96942885117494,2.7305711488250495,TRUE,0.995,picard,666,TRUE,1 2 9 11 12 14 16 17 19 23 26 27 29 30 31 35 38 40 42 43 44 45 46 47,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P21,follow-up,rc2,data/EEG-recordings/raw/p21/follow-up/P21_fu_rc2.vhdr,FALSE,data/EEG-recordings/ref/p21/follow-up/P21_fu_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/follow-up/P21_fu_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/follow-up/P21_fu_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/follow-up/P21_fu_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_END,300.0,8.9,TRUE,0.995,picard,666,TRUE,0 9 10 12 14 15 16 18 19 20 22 23 24 27 28 29 31 34 35 39 40 41 42 43 44 45,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P21,follow-up,ro1,data/EEG-recordings/raw/p21/follow-up/P21_fu_ro1.vhdr,FALSE,data/EEG-recordings/ref/p21/follow-up/P21_fu_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/follow-up/P21_fu_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/follow-up/P21_fu_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/follow-up/P21_fu_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,T8 F5 T7 FC5 F7,TRUE,BAD_SEGMENT BAD_END,1.4679340731070496 306.6761194516971,2.2573563968668404 2.273880548302884,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Big drifts and a number of noisy channels at the start. QUESTIONABLE ICA INDICES: .,NA
P21,follow-up,ro2,data/EEG-recordings/raw/p21/follow-up/P21_fu_ro2.vhdr,FALSE,data/EEG-recordings/ref/p21/follow-up/P21_fu_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/follow-up/P21_fu_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/follow-up/P21_fu_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/follow-up/P21_fu_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,48.15768929503916 69.94655678851174 109.20280352480418 141.71460182767626 209.1440861618799 222.42573433420367 233.11202023498697 297.8901990861619 305.74968994778067,4.142836161879892 4.703913185378596 6.210992167101821 1.3765959530026066 4.958355091383822 4.018877284595305 0.9394778067884886 0.44364229765011487 3.200310052219322,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 9 12 13 15 17 25 26 28 29 30 31 32 33 35 36 37 39,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/follow-up/P21_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P21,post-training,rc1,data/EEG-recordings/raw/p21/post-training/P21_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p21/post-training/P21_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/post-training/P21_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/post-training/P21_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/post-training/P21_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_END,293.93531331592686,17.11468668407315,TRUE,0.995,picard,666,TRUE,0 1 2 3 5 8 9 10 11 12 13 14 15 16 17 22 23 24 26 27 28 30 35 36 37 39 40 41 42 44 45 46 47,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: CPz has a couple places with big drifts, otherwise okay though. QUESTIONABLE ICA INDICES: 12, .",NA
P21,post-training,rc2,data/EEG-recordings/raw/p21/post-training/P21_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p21/post-training/P21_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/post-training/P21_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/post-training/P21_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/post-training/P21_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,28.412131201044385 125.75555156657964 306.2945561357702,5.056217362924283 3.4838968668407233 5.455443864229778,TRUE,0.995,picard,666,TRUE,0 1 3 4 5 7 8 13 14 15 17 18 19 20 21 25 26 28 29 30 31 32 33 34 37 38 39 40 41 42 43,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: not as clean as rc1. QUESTIONABLE ICA INDICES: 6, 12, .",NA
P21,post-training,ro1,data/EEG-recordings/raw/p21/post-training/P21_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p21/post-training/P21_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/post-training/P21_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/post-training/P21_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/post-training/P21_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,T8 C6 TP8 TP9 T7,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT,36.77984334203655 147.21043733681464 212.32259791122718 219.8865894255875 256.44058746736295 276.8920039164491 299.2532441253264 325.89330613577016,3.5948074412532662 2.668377937336828 5.636866840731074 1.918100522193214 3.4251795039164676 2.4726533942558717 2.100776762402063 9.005828981723312,TRUE,0.995,picard,666,TRUE,0 1 2 3 5 6 7 8 9 10 11 13 16 17 19 20 21 31 33 34 35 36 37 38 39,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: A number of bad or questionable channels from noise or drift. QUESTIONABLE ICA INDICES: .,NA
P21,post-training,ro2,data/EEG-recordings/raw/p21/post-training/P21_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p21/post-training/P21_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/post-training/P21_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/post-training/P21_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/post-training/P21_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,T8 TP8 C6 FT9,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,2.1921148825065275 71.10785574412533 126.33092689295039 162.59133812010444 173.04677872062663 208.87007180156658 260.5871736292428 295.16962793733677 300.0,10.005274151436033 8.960159921671007 2.2508322454308 6.556772193211515 1.5918929503916672 6.92212467362927 11.38187010443869 3.125068537859022 31.7,TRUE,0.995,picard,666,TRUE,0 1 2 3 5 6 7 8 9 10 11 12 15 16 18 19 20 21 22 24 25 26 27 29 30 31 32 33 34,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/post-training/P21_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: worse than the previous, lots of big noise segments and several regularly noisy channels. QUESTIONABLE ICA INDICES: .",NA
P21,pre-training,rc1,data/EEG-recordings/raw/p21/pre-training/P21_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p21/pre-training/P21_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/pre-training/P21_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/pre-training/P21_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/pre-training/P21_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_END,300.0,12.55,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 23 28,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P21,pre-training,rc2,data/EEG-recordings/raw/p21/pre-training/P21_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p21/pre-training/P21_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/pre-training/P21_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/pre-training/P21_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/pre-training/P21_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,305.78028394255875,10.269716057441258,TRUE,0.995,picard,666,TRUE,2 6 7 8 9 11 14 17 18 19 21 23 25 27 28 29 30 32 33 34 36 37 39 40 42 43 45,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P21,pre-training,ro1,data/EEG-recordings/raw/p21/pre-training/P21_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p21/pre-training/P21_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/pre-training/P21_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/pre-training/P21_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/pre-training/P21_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,9.377705613577024 81.68198107049608 135.14880548302872 142.49875 290.6968342036553 295.49458550913835,1.48098237597911 1.265685378590078 2.413936031331616 1.069960835509164 3.6926697127937587 18.705414490861642,TRUE,0.995,picard,666,TRUE,0 2 3 4 6 7 10 11 13 14 15 16 17 18 19 21 24 25 27 28 29 30 31 33 36 37 38 40 41 42 43 44 45,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P21,pre-training,ro2,data/EEG-recordings/raw/p21/pre-training/P21_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p21/pre-training/P21_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p21/pre-training/P21_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p21/pre-training/P21_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p21/pre-training/P21_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,52.54969321148824 102.14644582245431 104.67781657963447 108.88187010443865 313.05851827676236,0.5088838120104455 1.2200163185378585 0.2674902088772768 1.631037859007833 5.341481723237621,TRUE,0.995,picard,666,TRUE,0 1 5 6 8 10 11 12 13 14 15 16 17 18 20 21 22 23 25 26 27 28 29 30 31 32 33 35 38 40 42 43,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p21/pre-training/P21_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,NA,NA
P22,follow-up,rc1,data/EEG-recordings/raw/p22/follow-up/P22_fu_rc1.vhdr,FALSE,data/EEG-recordings/ref/p22/follow-up/P22_fu_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p22/follow-up/P22_fu_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p22/follow-up/P22_fu_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p22/follow-up/P22_fu_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_START BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,0.0 97.77276436031332 114.32676240208878 128.59480744125327 165.18670039164493 234.371181462141 250.5206821148825 262.7674902088773 296.3309268929504,2.1073009138381202 1.5136031331592648 10.043169060052222 8.994030678851175 3.5948074412532662 0.7633257180156647 6.191419712793731 16.418515013054787 11.21907310704961,TRUE,0.995,picard,666,TRUE,10 13 15 17 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 44 45,data/ref_filt-ds_reref_interp_ica/p22/follow-up/P22_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p22/follow-up/P22_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Big noisy segments. QUESTIONABLE ICA INDICES: .,NA
P22,follow-up,rc2,data/EEG-recordings/raw/p22/follow-up/P22_fu_rc2.vhdr,FALSE,data/EEG-recordings/ref/p22/follow-up/P22_fu_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p22/follow-up/P22_fu_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p22/follow-up/P22_fu_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p22/follow-up/P22_fu_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,29.046223890339427 53.679621409921666 88.41865535248041 92.9371181462141 172.71529699738903 201.65061031331595 212.68795039164493 274.07759464751956 286.04913838120103 303.63647519582247,2.492225848563969 7.342170365535253 1.2917819843342073 7.82898172323759 9.1142395561358 4.10369125326369 3.6404765013054714 3.4512761096605686 4.201553524804183 3.6635248041775412,TRUE,0.995,picard,666,TRUE,0 3 5 8 9 10 11 12 13 15 16 17 19 20 25 28 29 30 31 32 33 34 35 36 37 38 40 41 42,data/ref_filt-ds_reref_interp_ica/p22/follow-up/P22_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p22/follow-up/P22_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: big noisy segments. QUESTIONABLE ICA INDICES: .,NA
